(0<=boson_pt&&boson_pt<20)	0.692105347818	0.00402119768935	19.9259482727	0.0133028826739	19.8126458847	0.0132272344437	-0.00384805093535	0.00400903506109
(20<=boson_pt&&boson_pt<40)	0.876792275851	0.00162422207366	20.5404810327	0.0299385950413	20.054779133	0.0292306645666	0.000423546119232	0.00158806619878
(40<=boson_pt&&boson_pt<60)	0.879881427955	0.00281318793562	21.5223889604	0.0918797124515	20.548836829	0.0877235897246	-0.00262893836245	0.00268982335966
(60<=boson_pt&&boson_pt<80)	0.887250563296	0.00608647501477	22.452253216	0.286606064589	20.7904194318	0.265392530415	-0.000947668660702	0.00567320449104
(80<=boson_pt&&boson_pt<100)	0.893718315501	0.0138527903834	24.5645132758	0.855176306744	20.4504079085	0.711949962543	0.00475501415612	0.0116194822152
(100<=boson_pt&&boson_pt<120)	0.909517687602	0.0218004078735	24.3255404765	1.66942083846	19.7645630244	1.35640864415	-0.00502392286427	0.0179314276801
(120<=boson_pt&&boson_pt<160)	0.908540689329	0.0309990562475	29.4794358288	3.09398474934	24.4564967667	2.56680719597	0.00871319101883	0.0279889286625
(160<=boson_pt&&boson_pt<200)	1.08936688162	0.0750689147946	6.64226039438	3.27901639293	25.8164482925	12.7445405829	0.0731342947381	0.0995257119549
(200<=boson_pt&&boson_pt<300)	0.965628776102	0.0649137805919	25.6328146167	9.9477420351	27.9849440843	10.8605710602	-0.0687508912095	0.0749513101362
(300<=boson_pt)	1.04366527279	0.0	2.38418579102e-07	1.68587394044e-07	0.0	0.0	0.0367767030591	0.0
