(0<=boson_pt&&boson_pt<20)	0.514618615863	0.000996672630774	12.4443737346	0.00340407605824	11.9296317943	0.00326327254041	-0.000567247942001	0.00098879638525
(20<=boson_pt&&boson_pt<40)	0.708364527299	0.000368999192933	15.3327496811	0.00708350025577	13.5755658178	0.00627170634224	-0.000159247658756	0.000328759940227
(40<=boson_pt&&boson_pt<60)	0.795092696606	0.000399299493542	18.1092835125	0.0135391148263	15.2246898633	0.0113824883737	0.000472211940038	0.000336763566077
(60<=boson_pt&&boson_pt<80)	0.832115241249	0.000466148380024	20.5181641164	0.0224743292627	16.7564879141	0.0183538454034	0.000173981476645	0.000381335141606
(80<=boson_pt&&boson_pt<100)	0.851130832558	0.000551597911752	22.2456949961	0.0343351734136	17.6734360316	0.0272777190229	0.000149630969407	0.000439812083081
(100<=boson_pt&&boson_pt<120)	0.862559121745	0.00065449009007	23.7041751613	0.0500257331687	18.3052874175	0.0386307875003	0.000608575789335	0.000507372514789
(120<=boson_pt&&boson_pt<160)	0.875989395794	0.000601638614913	25.3299085853	0.0568736304236	18.4516742842	0.041426275681	0.000747814302555	0.000438870075311
(160<=boson_pt&&boson_pt<200)	0.885601862574	0.000833202625044	27.2637343371	0.100576115285	18.7495184247	0.0691445308902	0.000286751672164	0.000556451592792
(200<=boson_pt&&boson_pt<300)	0.889863329715	0.000861619819127	29.4977195432	0.132975179469	19.4545881267	0.0875977389152	-6.766381529e-05	0.000539625875679
(300<=boson_pt)	0.895896701533	0.0013767173942	36.2387307844	0.313946515118	20.9178931329	0.180689590278	-0.000114161923159	0.000761883081008
