(0<=boson_pt&&boson_pt<20)	0.629532079916	0.0021431688393	18.8987715369	0.00759735996135	18.7824676108	0.0075505993508	-0.00192274062472	0.00214307192993
(20<=boson_pt&&boson_pt<40)	0.776307351711	0.000752977571347	19.7491250904	0.0142019334326	19.2994840593	0.0138786104123	0.000309329962713	0.000737799015647
(40<=boson_pt&&boson_pt<60)	0.827493714512	0.00074855115898	21.1004665702	0.0252527312319	20.1059021998	0.0240625200007	0.000101794908778	0.000714052552779
(60<=boson_pt&&boson_pt<80)	0.849650324552	0.000839528767918	22.6929394214	0.0404953525436	21.0256715863	0.0375201276284	-0.000848778739084	0.000780793710487
(80<=boson_pt&&boson_pt<100)	0.864229587957	0.000965836983964	23.7842203481	0.0601379101593	21.5959996663	0.0546039920642	-0.000516857658764	0.000875961043477
(100<=boson_pt&&boson_pt<120)	0.869636786315	0.00112582681005	24.8845690779	0.0860856789153	21.9613637584	0.0759685967416	0.00309056363496	0.000988957481472
(120<=boson_pt&&boson_pt<160)	0.878824469623	0.00101719933587	26.1971363275	0.0961908639259	22.106821108	0.08116325676	-0.00159440491882	0.000854058589106
(160<=boson_pt&&boson_pt<200)	0.884153761891	0.00138293242847	27.5140731949	0.166589883992	22.0634514908	0.133538974706	0.000104666431992	0.00107980707973
(200<=boson_pt&&boson_pt<300)	0.888123272179	0.0014157216976	30.1574606917	0.222602176699	22.7462888382	0.167724331854	0.00127561818616	0.00102622569706
(300<=boson_pt)	0.895417229893	0.00208889141657	35.8878785422	0.52437181853	23.3692276241	0.340657847043	0.00144833429531	0.00131463858358
