(0<=boson_pt&&boson_pt<20)	0.542563959136	0.00207814081921	15.9266595789	0.00672433130085	15.4278630553	0.00651373641372	-0.00135560430125	0.0020649774269
(20<=boson_pt&&boson_pt<40)	0.880034112453	0.000847598974911	18.2126681285	0.0159725542851	16.5037383509	0.0144738187101	-0.000162603714804	0.000769596746645
(40<=boson_pt&&boson_pt<60)	0.927811430515	0.00113064217567	19.1099162629	0.0374999068758	16.8769645284	0.0331181251374	0.000509875484738	0.00100093483874
(60<=boson_pt&&boson_pt<80)	0.928158560047	0.00191946848725	20.7420244459	0.0914802921188	17.4987486912	0.0771762007203	-0.00172073712053	0.0016242830633
(80<=boson_pt&&boson_pt<100)	0.942349891056	0.0033934207582	23.160258815	0.210347346101	17.8015542074	0.161678231401	-0.0013273413514	0.0026094857636
(100<=boson_pt&&boson_pt<120)	0.959785593315	0.00515819884792	24.9859809608	0.394024949247	18.0442848236	0.284555504264	0.000276926262662	0.00372784522125
(120<=boson_pt&&boson_pt<160)	0.979899051021	0.0058651868251	27.574536478	0.556117296026	19.1154971603	0.385517218085	0.000123125404356	0.00404420103437
(160<=boson_pt&&boson_pt<200)	0.98918833277	0.0103316215551	31.4223981408	1.28080654509	18.5628029076	0.756637330882	0.00228999006578	0.00620837357044
(200<=boson_pt&&boson_pt<300)	0.963417415681	0.0140191695188	30.7331899301	2.20123866773	18.3382147235	1.3134590792	-0.0127846186429	0.00779174975938
(300<=boson_pt)	0.960408175019	0.031157357676	41.1182054675	7.25956230547	15.7644351337	2.78326589797	0.000849026875897	0.0117338717034
