(0<=boson_pt&&boson_pt<20)	0.788965726101	0.00374100958491	24.5762521746	0.01726318485	24.4615998224	0.017182513539	-0.000608402760483	0.00372927157795
(20<=boson_pt&&boson_pt<40)	0.912755500399	0.000664507269617	24.060749978	0.0135106759062	23.752632787	0.0133376482544	-0.00364258392196	0.000657035253778
(40<=boson_pt&&boson_pt<60)	0.879591116611	0.000411784912491	24.4497592361	0.0141201705199	23.8039542142	0.0137472203967	-0.00333777270302	0.000401777117041
(60<=boson_pt&&boson_pt<80)	0.868345556138	0.000387078498325	25.4322943152	0.0186997109082	24.346768301	0.0179011935133	-0.00258029473224	0.000370432581741
(80<=boson_pt&&boson_pt<100)	0.867136576272	0.000421920722535	26.664753322	0.0263530996676	24.881039849	0.0245898977153	-0.00181844182175	0.000394146943022
(100<=boson_pt&&boson_pt<120)	0.871638255083	0.000482746364478	27.6063518485	0.0368607337482	24.9656221714	0.0333330974687	-0.00112952050218	0.000435324861255
(120<=boson_pt&&boson_pt<160)	0.878276145846	0.000428270612323	29.0040274168	0.0407436295298	25.1789345893	0.035367997999	-0.00171627713305	0.000371198338877
(160<=boson_pt&&boson_pt<200)	0.885671168769	0.000579402868512	30.8853887914	0.0713138197306	25.2783479351	0.0583585499024	-0.000972750890626	0.000471709939454
(200<=boson_pt&&boson_pt<300)	0.893315987403	0.000597611485786	33.7115958425	0.0959024754908	25.8520085257	0.0735037405662	0.0007317640718	0.000449985226788
(300<=boson_pt)	0.896998521418	0.00101422610586	43.2749825733	0.251259242098	26.8294694295	0.155325151204	-0.000457394647534	0.000615069593739
