(0<=boson_pt&&boson_pt<20)	0.918614523264	0.00513670668975	26.0455763561	0.0230347734772	25.6305831045	0.0226676992081	0.0036100907515	0.00510619813877
(20<=boson_pt&&boson_pt<40)	1.14830931477	0.000715896122472	20.3108495208	0.0142866259776	19.8933441326	0.0139930155233	0.00170814371619	0.00070141315134
(40<=boson_pt&&boson_pt<60)	1.05128753993	0.000423214185411	19.7636613875	0.0144889660549	18.2633454517	0.0133890744903	0.000436366154728	0.000392883268388
(60<=boson_pt&&boson_pt<80)	1.0102862187	0.000433698261213	21.3811859146	0.0209597713332	18.3179212221	0.0179567788215	0.000771676164652	0.000372474513145
(80<=boson_pt&&boson_pt<100)	0.99847741516	0.000524889588131	23.2874348643	0.0327636065179	18.5759377289	0.0261344315464	7.12162415342e-05	0.000419517776755
(100<=boson_pt&&boson_pt<120)	0.999614047519	0.000659822985017	24.9297331721	0.0503190662209	18.6726164485	0.0376868676654	-0.000120902040462	0.000491576590423
(120<=boson_pt&&boson_pt<160)	1.00553221813	0.000651210777432	26.8027099961	0.061796450553	18.7742795266	0.0432835337188	0.0011897015782	0.000456560738837
(160<=boson_pt&&boson_pt<200)	1.01175019647	0.000977336230066	28.8291545968	0.119996546119	18.7510105599	0.0780371378063	0.00012126837684	0.000634532275712
(200<=boson_pt&&boson_pt<300)	1.01260992681	0.00112682700715	31.9503369581	0.177732415384	19.1061480375	0.106214131693	0.000292490568884	0.000656922136968
(300<=boson_pt)	1.013519838	0.00228034061236	40.0724375054	0.516301371467	19.0798647706	0.245138010887	0.00152264324223	0.00100984337051
