(0<=boson_pt&&boson_pt<20)	0.796539186169	0.00813731431964	23.8570149273	0.0340416266227	23.7125155988	0.0338354402158	-0.00183206121625	0.00811792173572
(20<=boson_pt&&boson_pt<40)	0.943994735473	0.0013404876297	22.8558507035	0.0275363355364	22.5500548606	0.0271678892658	0.00156021217537	0.00132392976199
(40<=boson_pt&&boson_pt<60)	0.904170703487	0.000852101618573	22.9686291143	0.0291883326827	22.3866002602	0.0284486955132	0.000342953669714	0.000832692893829
(60<=boson_pt&&boson_pt<80)	0.897565092481	0.000836194059691	23.7539581159	0.0404401111848	22.5947257379	0.0384664886851	0.000568961474459	0.000796055761387
(80<=boson_pt&&boson_pt<100)	0.898311303906	0.000917759436498	24.5788853034	0.0574892235574	22.8032880577	0.0533361586097	-1.9646492052e-05	0.000852762177486
(100<=boson_pt&&boson_pt<120)	0.901703382679	0.00106386919958	25.3896498815	0.0817214014316	23.0475307361	0.0741830704103	0.00112227684515	0.000966691876806
(120<=boson_pt&&boson_pt<160)	0.904755635807	0.000936845914521	26.490117562	0.089825955033	23.3012687509	0.0790128135193	0.000991682459174	0.000826813287739
(160<=boson_pt&&boson_pt<200)	0.909779495836	0.00127385077338	28.3779746714	0.158822818387	23.2786847995	0.130280954021	4.94433274939e-05	0.00104699257638
(200<=boson_pt&&boson_pt<300)	0.913647752259	0.00127887569767	30.9839611708	0.210612469698	24.277723057	0.165032914807	0.000849020487655	0.00100973844455
(300<=boson_pt)	0.915915672593	0.00189908111111	37.5915382539	0.488289431839	25.0718825939	0.32522408529	-0.000189407160737	0.00128003240218
